truck_id,route_id,departure_date,estimated_arrival,delay,route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,route_description,estimated_arrival_nearest_hour,departure_date_nearest_hour,origin_id,destination_id,distance,average_hours,temp_origin,wind_speed_origin,description_origin,precip_origin,humidity_origin,visibility_origin,pressure_origin,temp_destination,wind_speed_destination,description_destination,precip_destination,humidity_destination,visibility_destination,pressure_destination,avg_no_of_vehicles,accident,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,driver_id,name,gender,age,experience,driving_style,ratings,vehicle_no,average_speed_mph,is_midnight,id
21705793,R-6871d22e,2019-01-16 07:00:00,2019-01-17 11:39:36,0,44.833333333333336,8.666666666666666,0.0,80.33333333333333,6.0,1015.0,Clear,2019-01-17 12:00:00,2019-01-16 07:00:00,C-419cd14c,C-01660979,1432.97,28.66,52.0,4.0,Overcast,0.0,90.0,4.0,1025.0,32.0,4.0,Cloudy,0.0,31.0,6.0,1028.0,1315.2413793103449,0.0,14.0,3000.0,22.0,diesel,8531a100-a,Edward Oconnor,male,52.0,16.0,proactive,4.0,21705793.0,56.52,1,50
29008685,R-c92bb5c6,2019-01-01 07:00:00,2019-01-01 11:10:12,0,49.0,7.0,0.0,70.0,6.0,1014.5,Clear,2019-01-01 11:00:00,2019-01-01 07:00:00,C-a9f2c329,C-594514f8,208.69,4.17,28.0,9.0,Moderate snow,0.0,84.0,3.0,1026.0,32.0,10.0,Moderate snow,0.0,83.0,3.0,1026.0,1279.2,0.0,9.0,15000.0,17.0,gas,b412d610-c,Earl Watson,male,60.0,16.0,conservative,7.0,29008685.0,39.7,0,51
10962127,R-daa19a0d,2019-01-07 07:00:00,2019-01-07 19:58:48,0,63.0,11.0,0.0,40.0,6.0,1020.0,Cloudy,2019-01-07 20:00:00,2019-01-07 07:00:00,C-b25a09de,C-e5bfb4e5,649.03,12.98,28.0,4.0,Cloudy,0.0,77.0,6.0,1029.0,34.0,8.0,Cloudy,0.0,93.0,4.0,1006.0,2286.6666666666665,0.0,13.0,3000.0,21.0,diesel,38608c03-0,Timothy Fowler,male,49.0,10.0,conservative,8.0,10962127.0,43.39,0,52
20482428,R-fb1e4e93,2019-01-04 07:00:00,2019-01-04 23:11:24,0,66.0,7.25,0.0,75.25,5.5,1011.75,Patchy rain possible,2019-01-04 23:00:00,2019-01-04 07:00:00,C-594514f8,C-40a81eb1,809.66,16.19,34.0,7.0,Sunny,0.0,74.0,6.0,1012.0,41.0,8.0,Clear,0.0,85.0,6.0,1010.0,2257.266666666667,0.0,9.0,3000.0,24.0,diesel,9deada91-f,Samuel Lane,male,51.0,28.0,conservative,7.0,20482428.0,43.75,0,53
24429827,R-47aae3c4,2019-01-10 07:00:00,2019-01-10 21:11:24,1,69.0,12.25,0.0,82.25,6.0,1009.0,Partly cloudy,2019-01-10 21:00:00,2019-01-10 07:00:00,C-b5282c3b,C-b5ff31cd,709.67,14.19,23.0,6.0,Light snow,0.0,73.0,6.0,1028.0,21.0,16.0,Clear,0.0,59.0,6.0,1010.0,2271.6428571428573,0.0,10.0,8608.555286521389,16.0,gas,23ce5c81-1,Gregory Reese,male,47.0,18.0,conservative,9.0,24429827.0,44.65,0,54
23471751,R-0b2bcff5,2019-01-19 07:00:00,2019-01-20 05:35:24,1,32.4,7.8,0.0,88.4,6.0,1013.0,Overcast,2019-01-20 06:00:00,2019-01-19 07:00:00,C-c92599e2,C-731988ba,1129.55,22.59,72.0,2.0,Partly cloudy,0.0,87.0,6.0,1016.0,50.0,3.0,Sunny,0.0,64.0,6.0,1015.0,1757.2380952380952,0.0,10.0,15000.0,16.0,gas,210ca93c-0,Christopher Weaver,male,59.0,16.0,conservative,6.0,23471751.0,48.42,1,55
26874710,R-4517898c,2019-01-19 07:00:00,2019-01-19 22:06:36,0,48.0,7.5,0.0,82.5,5.5,1017.25,Overcast,2019-01-19 22:00:00,2019-01-19 07:00:00,C-927ceb5e,C-9bbf5d8a,755.31,15.11,16.0,14.0,Blizzard,0.0,89.0,1.0,1022.0,57.0,11.0,Patchy light drizzle,0.0,92.0,3.0,1003.0,1812.0,0.0,8.0,3000.0,16.0,gas,4cfdec80-4,David Beasley,male,46.0,7.0,proactive,3.0,26874710.0,58.65,0,56
32668232,R-ab6dfbb6,2019-01-01 07:00:00,2019-01-02 01:07:48,0,64.2,6.6,0.0,47.6,6.0,1017.0,Patchy rain possible,2019-01-02 01:00:00,2019-01-01 07:00:00,C-01660979,C-19236709,906.44,18.13,55.0,13.0,Patchy rain possible,0.0,78.0,6.0,1006.0,23.0,6.0,Partly cloudy,0.0,74.0,6.0,1028.0,2185.705882352941,0.0,11.0,6000.0,20.0,gas,93c4a4c3-7,James Horn,male,46.0,7.0,conservative,2.0,32668232.0,49.34,1,57
26367553,R-ce2d52d9,2019-01-31 07:00:00,2019-01-31 21:48:00,0,56.75,8.0,0.0,83.5,6.0,1016.25,Partly cloudy,2019-01-31 22:00:00,2019-01-31 07:00:00,C-639c5e36,C-451776b7,740.08,14.8,12.0,4.0,Partly cloudy,0.0,81.0,6.0,1025.0,54.0,2.0,Partly cloudy,0.0,85.0,6.0,1015.0,2143.4666666666667,0.0,5.0,15000.0,19.0,gas,63456ec8-3,Jeffrey Daniels,male,53.0,23.0,conservative,8.0,26367553.0,38.35,0,58
61926000,R-e68fc14b,2019-01-07 07:00:00,2019-01-08 00:50:24,1,50.6,7.6,0.0,56.6,6.0,1018.0,Sunny,2019-01-08 01:00:00,2019-01-07 07:00:00,C-e5bfb4e5,C-d9e9d934,892.17,17.84,36.0,14.0,Heavy rain,0.1,98.0,4.0,1004.0,48.0,7.0,Overcast,0.0,86.0,4.0,1023.0,1394.6470588235295,0.0,11.0,6000.0,17.0,gas,d5644b96-e,Steven Knight,male,51.0,29.0,proactive,8.0,61926000.0,59.03,1,59
27772723,R-4bdb3bd0,2019-02-06 07:00:00,2019-02-07 00:17:23,1,61.0,7.0,0.0,46.6,6.0,1014.0,Clear,2019-02-07 00:00:00,2019-02-06 07:00:00,C-ef47bdcd,C-e5bfb4e5,864.59,17.29,32.0,8.0,Sunny,0.0,55.0,6.0,1004.0,21.0,8.0,Overcast,0.0,93.0,6.0,1019.0,1804.75,0.0,11.0,4000.0,19.0,gas,1edde37a-f,Christine Garrett,female,54.0,28.0,proactive,9.0,27772723.0,58.15,1,60
32628678,R-0a5bc9f0,2019-01-22 07:00:00,2019-01-22 15:54:00,0,62.666666666666664,7.333333333333333,0.2333333333333333,86.33333333333333,4.333333333333333,1015.3333333333334,Heavy rain,2019-01-22 16:00:00,2019-01-22 07:00:00,C-594514f8,C-ff8c0c3c,445.13,8.9,16.0,13.0,Sunny,0.0,74.0,6.0,1027.0,32.0,9.0,Moderate rain,0.0,93.0,5.0,1012.0,1902.125,0.0,9.0,6000.0,26.0,diesel,3c76fffd-4,John Preston,male,48.0,0.0,proactive,4.0,32628678.0,60.18,0,61
10509722,R-a3d67783,2019-01-07 07:00:00,2019-01-07 07:45:36,1,29.5,8.0,0.0,59.0,6.0,1020.0,Light snow,2019-01-07 08:00:00,2019-01-07 07:00:00,C-927ceb5e,C-a9f2c329,38.1,0.76,50.0,11.0,Heavy rain,0.1,93.0,4.0,1002.0,50.0,7.0,Moderate rain,0.1,92.0,4.0,1003.0,2694.0,0.0,10.0,3000.0,24.0,diesel,ceeedb8d-8,Douglas Jackson,male,49.0,15.0,proactive,6.0,10509722.0,57.94,0,62
87511111,R-89580831,2019-01-25 07:00:00,2019-01-26 00:34:11,1,50.0,4.0,0.0,81.0,6.0,1018.0,Clear,2019-01-26 01:00:00,2019-01-25 07:00:00,C-a9f2c329,C-2bd47dc5,878.33,17.57,-6.0,7.0,Sunny,0.0,91.0,6.0,1029.0,28.0,6.0,Clear,0.0,39.0,6.0,1024.0,1241.1666666666667,0.0,11.0,3000.0,22.0,diesel,2e4f9185-4,Cole Krueger,male,46.0,19.0,conservative,6.0,87511111.0,49.38,1,63
33516218,R-55030cf8,2019-02-09 07:00:00,2019-02-10 01:50:24,1,68.2,9.2,0.0,79.8,4.4,1013.0,Patchy rain possible,2019-02-10 02:00:00,2019-02-09 07:00:00,C-40a81eb1,C-fc66f0ab,942.14,18.84,27.0,14.0,Sunny,0.0,41.0,6.0,1028.0,23.0,7.0,Partly cloudy,0.0,56.0,6.0,1035.0,2095.4210526315787,0.0,11.0,10000.0,17.0,gas,ae31b5ea-c,Mark Miles,male,53.0,19.0,conservative,9.0,33516218.0,40.02,1,64
29956808,R-003c7a81,2019-01-25 07:00:00,2019-01-25 11:45:36,0,51.0,7.0,0.0,87.0,6.0,1015.5,Clear,2019-01-25 12:00:00,2019-01-25 07:00:00,C-6ea51d66,C-5d86b887,237.96,4.76,32.0,11.0,Sunny,0.0,60.0,6.0,1014.0,39.0,12.0,Partly cloudy,0.0,37.0,6.0,1019.0,2118.6,0.0,8.0,6000.0,27.0,diesel,cd77b98f-a,William Stone,male,48.0,16.0,proactive,4.0,29956808.0,60.35,0,65
14625993,R-54506058,2019-01-28 07:00:00,2019-01-29 00:07:12,1,57.0,5.0,0.0,86.2,6.0,1012.6,Clear,2019-01-29 00:00:00,2019-01-28 07:00:00,C-2c9e75ef,C-c4565ee8,855.84,17.12,43.0,11.0,Partly cloudy,0.0,56.0,6.0,1012.0,21.0,13.0,Heavy snow,0.0,77.0,1.0,1010.0,2224.294117647059,0.0,10.0,4000.0,16.0,gas,432fc063-2,Scott Levy,male,46.0,12.133540372670808,proactive,8.0,14625993.0,64.51,1,66
89718106,R-b12e3d4f,2019-01-28 07:00:00,2019-01-29 01:16:48,1,68.8,9.0,0.02,77.6,5.2,1020.8,Sunny,2019-01-29 01:00:00,2019-01-28 07:00:00,C-56b68559,C-01660979,913.89,18.28,9.0,11.0,Heavy snow,0.0,93.0,1.0,1008.0,30.0,4.0,Clear,0.0,45.0,6.0,1018.0,471.44444444444446,0.0,10.0,4000.0,22.0,diesel,2adfe6cd-b,Steven Murray,male,42.0,12.133540372670808,proactive,8.0,89718106.0,61.59,1,67
21680317,R-6b21c069,2019-01-07 07:00:00,2019-01-07 11:43:12,1,47.5,4.0,0.0,88.0,5.5,1016.0,Moderate or heavy rain shower,2019-01-07 12:00:00,2019-01-07 07:00:00,C-927ceb5e,C-e6dcda92,235.89,4.72,50.0,11.0,Heavy rain,0.1,93.0,4.0,1002.0,52.0,6.0,Sunny,0.0,57.0,6.0,1007.0,2413.75,0.0,9.0,4000.0,26.0,diesel,b20652f9-3,Stephen Potter,male,43.0,7.0,proactive,2.0,21680317.0,61.58,0,68
24763016,R-20376100,2019-01-19 07:00:00,2019-01-19 22:25:12,1,44.0,8.25,0.0,87.5,6.0,1017.75,Sunny,2019-01-19 22:00:00,2019-01-19 07:00:00,C-73ae5412,C-ef47bdcd,770.99,15.42,45.0,4.0,Sunny,0.0,77.0,6.0,1028.0,27.0,6.0,Clear,0.0,67.0,6.0,1026.0,2226.0,0.0,10.0,6000.0,18.0,gas,1b612512-f,David Hess DVM,male,44.0,16.0,proactive,7.0,24763016.0,60.87,0,69
33171837,R-3723e17b,2019-01-04 07:00:00,2019-01-05 00:51:36,0,58.0,7.0,0.0,71.2,6.0,1013.2,Light rain shower,2019-01-05 01:00:00,2019-01-04 07:00:00,C-e6dcda92,C-b25a09de,893.02,17.86,34.0,7.0,Sunny,0.0,74.0,6.0,1012.0,34.0,2.0,Light rain,0.0,98.0,6.0,1001.0,2157.1666666666665,0.0,10.0,6000.0,16.0,gas,431f5a3f-c,Carlos Barrera,male,47.0,9.0,proactive,8.0,33171837.0,61.06,1,70
20558404,R-b7f48a19,2019-02-03 07:00:00,2019-02-03 19:30:36,1,57.0,11.0,0.0,74.75,6.0,1015.0,Clear,2019-02-03 20:00:00,2019-02-03 07:00:00,C-40a81eb1,C-c4565ee8,625.54,12.51,32.0,1.0,Sunny,0.0,78.0,6.0,1022.0,41.0,7.0,Clear,0.0,93.0,4.0,1016.0,2217.4166666666665,0.0,8.0,3000.0,22.0,diesel,929cbba3-3,Brent Sullivan,male,46.0,8.0,conservative,7.0,20558404.0,43.69,0,71
14720175,R-c5f1f329,2019-01-19 07:00:00,2019-01-20 00:38:24,1,45.333333333333336,4.666666666666667,0.0,60.0,6.0,1023.6666666666666,Clear,2019-01-20 01:00:00,2019-01-19 07:00:00,C-a9f2c329,C-01660979,882.21,17.64,21.0,14.0,Blizzard,0.0,90.0,0.0,1020.0,39.0,11.0,Heavy rain,0.3,97.0,3.0,1005.0,1438.3529411764705,0.0,11.0,3000.0,18.0,diesel,71dd6c7d-5,Jeremiah Cunningham,male,46.0,13.0,proactive,6.0,14720175.0,64.48,1,72
18910102,R-8951579d,2019-02-09 07:00:00,2019-02-09 11:03:36,1,61.5,3.0,0.0,63.0,5.0,1019.5,Partly cloudy,2019-02-09 11:00:00,2019-02-09 07:00:00,C-2aaf0e1a,C-2bd47dc5,203.03,4.06,16.0,14.0,Sunny,0.0,47.0,6.0,1041.0,28.0,13.0,Sunny,0.0,34.0,6.0,1037.0,2186.4,0.0,9.0,4000.0,17.0,gas,1aadd95f-1,David Frye,male,50.0,10.0,conservative,8.0,18910102.0,41.03,0,73
18234899,R-db03f7f9,2019-02-02 07:00:00,2019-02-04 10:42:00,1,80.6,4.0,0.0,49.0,6.0,1015.8,Sunny,2019-02-04 11:00:00,2019-02-02 07:00:00,C-56e39a5e,C-3dbd8b2e,2584.92,51.7,72.0,9.0,Partly cloudy,0.0,82.0,6.0,1014.0,39.0,6.0,Heavy snow,0.0,80.0,2.0,1000.0,1889.64,0.0,10.0,4000.0,24.0,diesel,8cbb528b-f,Joshua Bullock,male,45.0,12.0,proactive,4.0,18234899.0,63.16,1,74
25347670,R-8c2f0c3a,2019-01-07 07:00:00,2019-01-07 21:06:36,0,59.0,12.0,0.0,62.5,6.0,1013.25,Clear,2019-01-07 21:00:00,2019-01-07 07:00:00,C-b6e04c88,C-c7cacd1d,705.5,14.11,55.0,9.0,Overcast,0.0,81.0,6.0,1009.0,37.0,12.0,Patchy light rain,0.0,69.0,6.0,1011.0,2244.3333333333335,0.0,14.0,3000.0,17.0,gas,539d9830-6,John Shaffer,male,46.0,8.0,conservative,4.0,25347670.0,47.17,0,75
33677790,R-0e8932e6,2019-02-12 07:00:00,2019-02-12 17:46:48,1,42.666666666666664,3.0,0.0,81.0,5.0,1020.3333333333334,Clear,2019-02-12 18:00:00,2019-02-12 07:00:00,C-3dbd8b2e,C-639c5e36,538.87,10.78,43.0,9.0,Moderate rain,0.0,87.0,4.0,1005.0,25.0,9.0,Partly cloudy,0.0,82.0,6.0,1022.0,2109.1,0.0,11.0,3000.0,24.0,diesel,7fd8f066-0,John Graham,male,37.0,3.0,conservative,8.0,33677790.0,49.3,0,76
45395833,R-3b99b000,2019-01-10 07:00:00,2019-01-11 02:45:36,0,56.6,4.4,0.0,63.0,6.0,1015.0,Partly cloudy,2019-01-11 03:00:00,2019-01-10 07:00:00,C-03bb3e48,C-b25a09de,988.03,19.76,5.0,6.0,Partly cloudy,0.0,91.0,6.0,1031.0,19.0,11.0,Patchy light snow,0.0,74.0,6.0,1027.0,1955.7368421052631,0.0,9.0,6000.0,23.0,diesel,0a1a814b-7,Emily Christian,female,56.0,19.0,proactive,4.0,45395833.0,62.13,1,77
30973015,R-352bf4c4,2019-02-03 07:00:00,2019-02-03 18:34:11,0,60.0,5.75,0.0,47.5,6.0,1015.5,Clear,2019-02-03 19:00:00,2019-02-03 07:00:00,C-90e30162,C-594514f8,578.31,11.57,54.0,4.0,Fog,0.0,97.0,1.0,1019.0,39.0,9.0,Cloudy,0.0,99.0,6.0,1012.0,1630.1818181818182,0.0,10.0,6000.0,16.0,gas,964924a7-7,Michele Cunningham,female,51.0,17.0,conservative,8.0,30973015.0,47.02,0,78
23562847,R-f48e469c,2019-01-13 07:00:00,2019-01-13 13:16:48,0,49.0,6.0,0.0,75.33333333333333,2.6666666666666665,1022.6666666666666,Mist,2019-01-13 13:00:00,2019-01-13 07:00:00,C-c7cacd1d,C-c4565ee8,313.89,6.28,14.0,5.0,Sunny,0.0,87.0,6.0,1033.0,30.0,7.0,Heavy snow,0.0,90.0,3.0,1025.0,2240.0,0.0,7.0,4000.0,18.0,gas,3d786446-f,Heather Elliott,male,44.0,9.0,conservative,8.0,23562847.0,42.24,0,79
20558404,R-b7c4c0c0,2019-02-12 07:00:00,2019-02-13 04:18:36,1,60.2,13.6,0.0,56.8,6.0,1017.4,Sunny,2019-02-13 04:00:00,2019-02-12 07:00:00,C-e5bfb4e5,C-419cd14c,1065.56,21.31,25.0,12.0,Heavy snow,0.0,95.0,1.0,1010.0,52.0,3.0,Clear,0.0,62.0,6.0,1027.0,512.5909090909091,0.0,8.0,3000.0,22.0,diesel,929cbba3-3,Brent Sullivan,male,46.0,8.0,conservative,7.0,20558404.0,43.69,1,80
11257008,R-6870c977,2019-01-01 07:00:00,2019-01-01 17:52:12,0,58.666666666666664,7.0,0.0,89.0,5.333333333333333,1014.0,Partly cloudy,2019-01-01 18:00:00,2019-01-01 07:00:00,C-84f378bb,C-841ebdcb,543.35,10.87,21.0,15.0,Partly cloudy,0.0,58.0,6.0,1032.0,61.0,11.0,Overcast,0.0,67.0,6.0,1021.0,2372.090909090909,0.0,8.0,10000.0,21.0,gas,60b6c79f-e,Anthony Baker,male,46.0,12.0,proactive,5.0,11257008.0,60.46,0,81
12137340,R-ea131433,2019-01-13 07:00:00,2019-01-13 23:52:48,0,62.5,6.75,0.0,58.0,6.0,1013.5,Sunny,2019-01-14 00:00:00,2019-01-13 07:00:00,C-e5bfb4e5,C-01660979,844.17,16.88,21.0,4.0,Light snow,0.0,87.0,6.0,1034.0,27.0,10.0,Partly cloudy,0.0,52.0,6.0,1026.0,2368.0,0.0,8.0,15000.0,26.0,diesel,e31f829b-8,Jonathan Bishop,male,41.0,7.0,proactive,3.0,12137340.0,65.21,0,82
31825609,R-4eb1df2c,2019-01-25 07:00:00,2019-01-25 16:10:48,0,42.333333333333336,5.666666666666667,0.0,71.0,4.333333333333333,1018.6666666666666,Patchy heavy snow,2019-01-25 16:00:00,2019-01-25 07:00:00,C-d80a1e7d,C-90e30162,458.91,9.18,9.0,14.0,Sunny,0.0,54.0,6.0,1028.0,43.0,4.0,Sunny,0.0,58.0,6.0,1027.0,2203.1,0.0,9.0,20000.0,27.0,diesel,78db4b86-2,Wanda Crosby,male,45.0,7.0,proactive,8.0,31825609.0,56.88,0,83
14849907,R-abcfea94,2019-02-09 07:00:00,2019-02-09 18:10:12,0,51.75,7.5,0.0,76.25,4.75,1016.25,Patchy rain possible,2019-02-09 18:00:00,2019-02-09 07:00:00,C-90e30162,C-a9f2c329,558.55,11.17,34.0,7.0,Cloudy,0.0,54.0,6.0,1038.0,19.0,9.0,Clear,0.0,61.0,6.0,1039.0,2351.25,0.0,12.0,10000.0,24.0,diesel,a695aaf0-c,Lori Abbott,female,46.0,16.0,conservative,8.0,14849907.0,48.1,0,84
14109119,R-37d56fc9,2019-01-01 07:00:00,2019-01-03 06:51:36,0,47.7,9.8,0.0,68.0,3.5,1009.2,Light drizzle,2019-01-03 07:00:00,2019-01-01 07:00:00,C-d80a1e7d,C-731988ba,2392.77,47.86,39.0,10.0,Overcast,0.0,84.0,6.0,1022.0,63.0,4.0,Sunny,0.0,51.0,6.0,1014.0,1907.7826086956522,0.0,13.0,4000.0,26.0,diesel,0586b9a4-2,Jeffery Sparks,male,48.0,8.0,proactive,4.0,14109119.0,58.81,1,85
17464939,R-229b6498,2019-01-28 07:00:00,2019-01-28 15:48:00,0,62.666666666666664,3.0,0.0,66.0,6.0,1019.6666666666666,Clear,2019-01-28 16:00:00,2019-01-28 07:00:00,C-d9e9d934,C-c7cacd1d,439.82,8.8,39.0,9.0,Overcast,0.0,68.0,6.0,1016.0,16.0,12.0,Light snow,0.0,85.0,6.0,1015.0,2212.3333333333335,0.0,11.0,10000.0,21.0,diesel,87aa032b-9,Allen Smith,male,51.0,24.0,proactive,9.0,17464939.0,57.72,0,86
32048264,R-c7ed268f,2019-01-06 07:00:00,2019-01-07 12:51:36,0,40.57142857142857,12.428571428571429,0.0,82.57142857142857,5.571428571428571,1006.5714285714286,Overcast,2019-01-07 13:00:00,2019-01-06 07:00:00,C-9bbf5d8a,C-c92599e2,1493.09,29.86,72.0,6.0,Sunny,0.0,61.0,6.0,1014.0,79.0,4.0,Partly cloudy,0.0,69.0,6.0,1017.0,1946.2068965517242,0.0,8.0,10000.0,19.0,diesel,51e2940e-d,Kevin Rasmussen,male,45.0,8.0,proactive,4.0,32048264.0,64.31,1,87
11548897,R-d92c1aa1,2019-02-06 07:00:00,2019-02-06 07:45:36,0,30.5,5.0,0.05,76.5,5.0,1016.5,Clear,2019-02-06 08:00:00,2019-02-06 07:00:00,C-a9f2c329,C-927ceb5e,38.1,0.76,27.0,9.0,Cloudy,0.0,90.0,6.0,1016.0,27.0,10.0,Overcast,0.0,87.0,6.0,1017.0,1914.0,0.0,13.0,15000.0,24.0,diesel,1e90b56a-9,Todd Kelley,male,46.0,5.0,proactive,3.0,11548897.0,58.42,0,88
13631150,R-15b5925d,2019-01-19 07:00:00,2019-01-20 03:45:00,0,57.2,7.9,0.0,38.9,6.0,1017.3,Clear,2019-01-20 04:00:00,2019-01-19 07:00:00,C-ef47bdcd,C-b5282c3b,1037.5,20.75,18.0,7.0,Sunny,0.0,64.0,6.0,1031.0,7.0,11.0,Clear,0.0,76.0,6.0,1023.0,1876.225,0.0,8.0,4000.0,22.0,diesel,6384efe8-9,Taylor Vasquez,male,47.0,5.0,conservative,3.0,13631150.0,44.45,1,89
56029484,R-144b0d88,2019-01-16 07:00:00,2019-01-16 11:48:00,1,51.5,9.0,0.0,73.5,6.0,1022.0,Partly cloudy,2019-01-16 12:00:00,2019-01-16 07:00:00,C-594514f8,C-927ceb5e,239.78,4.8,30.0,6.0,Moderate snow,0.0,84.0,4.0,1023.0,28.0,9.0,Partly cloudy,0.0,82.0,6.0,1025.0,2098.0,0.0,6.0,10000.0,17.0,gas,1148d786-d,Michael Rodriguez,male,54.0,26.0,conservative,9.0,56029484.0,54.72,0,90
69417303,R-b9758eb4,2019-01-04 07:00:00,2019-01-05 02:45:36,1,81.0,6.0,0.1,88.5,4.5,1008.0,Moderate or heavy rain shower,2019-01-05 03:00:00,2019-01-04 07:00:00,C-90e30162,C-6ea51d66,988.1,19.76,52.0,11.0,Moderate rain at times,0.0,89.0,6.0,1008.0,43.0,4.0,Moderate rain,0.1,93.0,4.0,1004.0,1913.5882352941176,0.0,9.0,6000.0,24.0,diesel,b595913e-3,Joseph Hernandez,male,49.0,14.0,proactive,8.0,69417303.0,64.97,1,91
26760108,R-cdbaa420,2019-01-31 07:00:00,2019-02-01 15:22:12,0,51.57142857142857,5.857142857142857,0.0,70.57142857142857,6.0,1016.7142857142857,Partly cloudy,2019-02-01 15:00:00,2019-01-31 07:00:00,C-c92599e2,C-d9e9d934,1618.56,32.37,68.0,3.0,Mist,0.0,90.0,3.0,1018.0,39.0,8.0,Partly cloudy,0.0,46.0,6.0,1028.0,1801.75,0.0,8.0,10000.0,14.0,gas,92438727-d,Theodore Hawkins,male,48.0,9.0,conservative,8.0,26760108.0,43.1,1,92
23496767,R-985afa1e,2019-01-28 07:00:00,2019-01-28 17:43:12,0,58.0,3.6666666666666665,0.0,86.66666666666667,2.3333333333333335,1005.6666666666666,Fog,2019-01-28 18:00:00,2019-01-28 07:00:00,C-2c9e75ef,C-927ceb5e,535.94,10.72,43.0,11.0,Partly cloudy,0.0,56.0,6.0,1012.0,7.0,17.0,Overcast,0.0,85.0,6.0,1018.0,2391.4545454545455,0.0,10.0,4000.0,24.0,diesel,cff19411-5,Scott Lucas,male,50.0,11.0,proactive,5.0,23496767.0,63.0,0,93
94574989,R-01b6e374,2019-01-26 07:00:00,2019-01-27 09:28:12,1,53.5,5.0,0.0,86.0,4.333333333333333,1021.0,Light rain shower,2019-01-27 09:00:00,2019-01-26 07:00:00,C-2c9e75ef,C-2bd47dc5,1323.45,26.47,34.0,9.0,Sunny,0.0,53.0,6.0,1025.0,39.0,9.0,Sunny,0.0,63.0,6.0,1018.0,1837.0384615384614,0.0,9.0,6000.0,25.0,diesel,664e9cfb-2,Kenneth Gilbert,male,42.0,5.0,proactive,7.0,94574989.0,59.26,1,94
58330582,R-a6a6aaf5,2019-01-04 07:00:00,2019-01-05 03:07:48,1,72.2,12.2,0.08,84.6,3.6,1013.2,Torrential rain shower,2019-01-05 03:00:00,2019-01-04 07:00:00,C-825b2625,C-40a81eb1,1006.61,20.13,34.0,4.0,Cloudy,0.0,68.0,6.0,1012.0,41.0,1.0,Patchy light drizzle,0.0,89.0,3.0,1006.0,1972.952380952381,0.0,10.0,3000.0,19.0,gas,35e07ef6-b,Jason Lopez,male,47.0,9.0,proactive,8.0,58330582.0,65.42,1,95
31295807,R-bb957223,2019-02-06 07:00:00,2019-02-06 16:50:24,1,50.666666666666664,11.0,0.0,50.0,6.0,1021.6666666666666,Sunny,2019-02-06 17:00:00,2019-02-06 07:00:00,C-d80a1e7d,C-5d86b887,492.14,9.84,50.0,7.0,Fog,0.0,98.0,1.0,1012.0,54.0,7.0,Overcast,0.0,80.0,4.0,1016.0,1841.875,0.0,13.0,3000.0,25.0,diesel,a484098f-c,Brendan Mcdowell,male,52.0,16.0,conservative,7.0,31295807.0,54.78,0,96
19486564,R-6cfb156e,2019-01-01 07:00:00,2019-01-02 04:45:00,0,57.6,5.0,0.0,54.0,4.0,1018.2,Sunny,2019-01-02 05:00:00,2019-01-01 07:00:00,C-639c5e36,C-a9f2c329,1087.41,21.75,-8.0,3.0,Sunny,0.0,85.0,6.0,1040.0,19.0,6.0,Moderate snow,0.0,81.0,4.0,1027.0,1924.2631578947369,0.0,8.0,4000.0,17.0,gas,33468a5b-7,Gabriel Cox,male,45.0,10.0,proactive,3.0,19486564.0,56.59,1,97
83302529,R-e9bf94ff,2019-01-19 07:00:00,2019-01-20 00:16:12,0,63.4,8.0,0.0,44.6,6.0,1009.8,Clear,2019-01-20 00:00:00,2019-01-19 07:00:00,C-ef47bdcd,C-841ebdcb,863.47,17.27,18.0,7.0,Sunny,0.0,64.0,6.0,1031.0,43.0,17.0,Clear,0.0,64.0,6.0,1026.0,2042.235294117647,0.0,10.0,8608.555286521389,16.0,gas,18556a01-9,Brian Sanders,male,54.0,11.0,conservative,8.0,83302529.0,44.46,1,98
27261804,R-2c426bd9,2019-01-16 07:00:00,2019-01-16 14:43:12,0,84.66666666666667,12.333333333333334,0.0,63.666666666666664,6.0,1010.0,Light rain shower,2019-01-16 15:00:00,2019-01-16 07:00:00,C-328bd8d3,C-5d86b887,385.81,7.72,28.0,8.0,Heavy snow,0.0,93.0,3.0,1023.0,39.0,7.0,Sunny,0.0,84.0,6.0,1022.0,2183.0,0.0,5.0,4000.0,18.0,gas,ce6e82b7-6,Nicholas Montgomery,male,48.0,15.0,proactive,6.0,27261804.0,62.0,0,99
47842104,R-a3f2fce3,2019-01-16 07:00:00,2019-01-16 19:39:00,0,68.33333333333333,4.0,0.0,58.0,6.0,1014.0,Light rain shower,2019-01-16 20:00:00,2019-01-16 07:00:00,C-e6dcda92,C-90e30162,632.43,12.65,25.0,8.0,Patchy light snow,0.0,93.0,6.0,1026.0,45.0,3.0,Clear,0.0,81.0,6.0,1024.0,2117.076923076923,0.0,9.0,3000.0,16.0,gas,674a87d1-2,Devin Ferguson,male,47.0,2.0,proactive,2.0,47842104.0,60.58,0,100
